1364897460.0,105.45,105.45,105.45,105.45,2
1364897580.0,105.5,105.51,105.5,105.51,50
1364898120.0,105.45,105.45,105.45,105.45,10.97
1364898840.0,106,106,105.73001,105.85,45
1364898900.0,105.9,105.9,105.9,105.9,25
1364898960.0,105.88495,106.8,105.88495,106.5,116.23
1364899080.0,106.59998,106.9,106.59998,106.9,124.02777
1364899140.0,106.91,107.65,106.525,107,505.97223
1364899200.0,107,107.12101,107,107.12101,70
1364899260.0,106.0123,106.97633,106.0123,106.97633,63.24754331
1364899320.0,106.86,106.91,106.86,106.91,0.9957
1364899380.0,106.9875,106.9875,106.91,106.91,21.0457
1364899440.0,106.9,106.9,106.9,106.9,5
1364899500.0,106.1407,106.1407,106.1407,106.1407,0.51932419
1364899680.0,106.02,106.02,106.0123,106.0123,10
1364899740.0,106.08,106.11,106.08,106.11,1.9871
1364900040.0,105,105,105,105,12
1364900100.0,104,104.21,103.95,103.95,50
1364900160.0,103.77,104,103.77,104,18
1364900340.0,105.33,105.33,105.33,105.33,0.01917537
1364900400.0,105.23999,105.35,105.23999,105.35,0.56468344
1364900460.0,105.23999,105.23999,105.23999,105.23999,0.04980807
1364900520.0,105.23998,105.23998,105.23998,105.23998,0.01158926
1364900760.0,104.40009,104.40009,104.4,104.4,50
1364900940.0,105.9,106,105.50001,105.50001,31.01805451
1364901240.0,106.2,106.2,106.2,106.2,3.5
1364901900.0,105.79999,106.4,105.79999,106.4,28.63
1364901960.0,105.71491,105.71491,105,105,50
1364902200.0,105.97999,105.99999,105.97999,105.99999,4.21309291
1364902260.0,106,106.40008,106,106.40008,45.78690709
1364902560.0,106.40007,106.40008,106.40007,106.40008,1
1364903460.0,106.6,106.6,106.6,106.6,10
1364905500.0,106.50003,107.12101,106.201,107.12101,50
1364906100.0,107.775,107.775,107.775,107.775,0.1
1364906160.0,107.77501,107.875,107.775,107.875,0.37180363
1364906220.0,107.875,107.975,107.875,107.925,0.27057533
1364906580.0,107.8,107.8,107.8,107.8,18.6
1364906640.0,107.8,107.8,107.8,107.8,18.6
1364907180.0,107.65,107.65,107.65,107.65,3
1364907480.0,107.65,107.65,107.65,107.65,2.5
1364907540.0,107.90002,107.90002,107.90001,107.90001,0.61772989
1364907600.0,107.90002,107.90002,107.90002,107.90002,0.12770269
1364907660.0,107.80001,107.80001,107.8,107.8,2.7560882
1364907780.0,107.65,107.65,107.65,107.65,10.1
1364907900.0,107.9,107.9,107.9,107.9,21.64573893
1364907960.0,107.65,107.65,107.65,107.65,50
1364908080.0,107.998,107.998,107.998,107.998,20.95635756
1364908740.0,108.0399,108.0399,108.0399,108.0399,10
1364909040.0,107.20001,107.20001,107.2,107.2,0.8
1364910300.0,107.987,107.987,107.987,107.987,0.01
1364910360.0,107.99,107.99,107.99,107.99,40.69259403
1364910540.0,107.21001,107.21001,107.21,107.21,19.7973
1364910780.0,107.2,107.2,107.2,107.2,2.38253285
1364911380.0,107.8,107.8,107.8,107.8,7.95
1364911800.0,107.84837,107.84837,107.84837,107.84837,0.1563751
1364911920.0,107.85,107.85,107.85,107.85,1.70874585
1364911980.0,107.6,107.85,107.6,107.85,9.8768765
1364912160.0,107.86485,107.86485,107.86485,107.86485,1
1364912220.0,107.80002,107.80002,107.80001,107.80001,20.55642419
1364912280.0,107.51001,107.51001,107.5,107.5,5
1364912640.0,108.8275,108.8275,108.025,108.025,1.2
1364912700.0,107.85,108,107.85,108,5
1364912760.0,108,108.85598,108,108,6.39992017
1364912820.0,108.4,108.86,108.4,108.85599,42.17
1364912940.0,108.5,108.5,108.5,108.5,4.06
1364913060.0,108.01,108.01,107.87794,107.87794,5
1364913180.0,108.5,108.5,108.5,108.5,11.92
1364913240.0,108.04999,108.04999,107.88001,108.04609,6.67258849
1364913360.0,108,108,108,108,4.98200255
1364914680.0,108.05,108.05,108.05,108.05,10
1364915460.0,108.40895848,108.40895848,108.40588035,108.40588035,4.16
1364915520.0,108.40588035,108.40588035,108.40588035,108.40588035,2.08
1364915580.0,108.4751196,108.4751196,108.4751196,108.4751196,13.76
1364915640.0,108.46883206,108.46975222,108.08197222,108.18422222,50
1364915880.0,108.46899088,108.46899088,108.46899088,108.46899088,17.72744638
1364915940.0,108.46899088,108.46899088,108.46866513,108.46866513,12.27255362
1364916060.0,108.4,108.47,107.91854903,107.91854903,19.28000255
1364917260.0,108.47999,108.47999,108.47999,108.47999,1
1364917380.0,107.90823396,107.90823396,107.1,107.47696396,149.44792621
1364917500.0,108.47,108.47,108.00472511,108.00472511,17.72122807
1364917560.0,108.00472511,108.00472511,108.00472511,108.00472511,0.12245614
1364917680.0,107.49318305,107.49318305,107.49318305,107.49318305,6.50139076
1364917800.0,107.69998,107.70072944,107.69998,107.70072944,2.98152038
1364918160.0,107.40106053,107.40106053,107.09988488,107.09988488,21.466
1364919420.0,108,108,108,108,18.54
1364919600.0,108.19841083,108.19968877,108.19841083,108.19968877,32.4766421
1364919660.0,108.14353877,108.21228971,108.14353877,108.21228971,29.20568583
1364920800.0,108.1500512,108.2804112,108.15,108.21999,48
1364921220.0,107.96963349,108.3,107.75147349,108.3,57
1364921580.0,108.3,108.34014931,108.3,108.34014931,39.41299911
1364921640.0,108.35012931,108.35012931,108.34013931,108.34013931,2.41299911
1364921820.0,107.80000117,107.80000117,107.75999117,107.75999117,50
1364921880.0,107.76006946,107.76006946,107.76005946,107.76005946,1.54
1364921940.0,108.32020292,108.32021292,108.32020292,108.32021292,6
1364922000.0,108.36899,108.36899,108.36899,108.36899,0.03746807
1364922060.0,108.36903881,108.37144483,108.36903881,108.37144483,100.11240421
1364922120.0,108.3715206,108.37447485,108.3715206,108.37447485,0.07493614
1364923200.0,108.34,108.34,108.34,108.34,35.78155435
1364923260.0,108.09999,108.1,108.09999,108.1,0.67012338
1364923320.0,108.365,108.36899,108.09999,108.1,5.67012338
1364923380.0,108.365,108.365,108.365,108.365,1.05
1364923440.0,108.36,108.36,108.36,108.36,1.15
1364923680.0,108.3689,108.3689,108.3689,108.3689,1
1364923860.0,108.35999,108.36,108.35999,108.36,1.12607398
1364923980.0,108.34,108.3689,108.34,108.3689,13.89725471
1364924040.0,108.3689,108.3689,108.3689,108.3689,3.11975593
1364924100.0,108.3689,108.3689,108.365,108.3689,5.83298936
